QUEST_JOBSTEP_20150317_000011	"Good work, you've completed your initiation in becoming a Highlander. {nl} Keep up the hard work and dedication."	ทำได้ดีมาก คุณได้ผ่านการทดสอบแรกของการเป็น Highlander แล้ว{nl}จงพยายามและทุ่มเทแบบนี้ให้ได้ตลอดไปนะ
QUEST_JOBSTEP_20150317_000012	Pyromancer Master	Pyromancer Master
QUEST_JOBSTEP_20150317_000013	"I can see that you want to learn magic from me, but I can't teach just anyone. {nl}I will see how well you can assist my research and then decide."	ฉันได้ยินว่าคุณต้องการจะเรียนรู้เวทมนตร์จากฉัน แต่ฉันไม่สามารถสอนใครได้หรอก{nl}ฉันจะลองดูคุณจากการช่วยเหลือการทำงานวิจัยของฉันแล้วจะตัดสินใจอีกทีนะ
QUEST_JOBSTEP_20150317_000014	Good work. Thanks to you I can start the next step of my research. {nl}I will teach you Pyromancer magic as promised.	ทำได้ดีมาก ขอบคุณมาก เท่านี้ฉันก็สามารถเริ่มงานวิจัยขั้นต่อไปได้แล้ว{nl}ฉันจะช่วยสอนเวทมนตร์ของ Pyromancer ตามที่สัญญาไว้แล้วกัน
QUEST_JOBSTEP_20150317_000015	"Good, you're here. I need you to defeat the evil spirits that I will summon. {nl}I will record the unique wavelength that is transmitted in the process."	เยี่ยมไปเลย คุณอยู่ที่นี่ ฉันอยากให้คุณช่วยกำจัดวิญญาณชั่วร้ายที่ฉันจะเรียกออกมาสักหน่อย{nl} ฉันจะบันทึกคลื่นที่ไม่ซ้ำกันที่ถูกส่งในระหว่างนั้นน่ะ
QUEST_JOBSTEP_20150317_000016	"I am doing research on the 4th state of matter. {nl}It is impossible without the cooperation of the Bokor Master, who deals with spirits."	ฉันกำลังทำงานวิจัยของสถานที่ 4 อยู่น่ะ{nl}มันจะเป็นไปไม่ได้เลย ถ้าไม่ได้ความร่วมมือของ Bokor Master ผู้ที่สามารถจัดการกับเหล่าวิญญาณได้
QUEST_JOBSTEP_20150317_000017	"Yes, splendid. {nl}Tell the Pyromancer Master that we have all the materials we need."	เยี่ยมยอด สวยงาม{nl}บอกกับ Pyromancer Master ว่าพวกเราได้วัตถุดิบครบแล้ว
QUEST_JOBSTEP_20150317_000018	Good. {nl}That study is being done with the Bokor Master. So go pay her a visit and she'll tell you what to do.	เยี่ยม{nl}บทเรียนนี้ใกล้สิ้นสุดแล้ว ไปคุยกับ Bokor Master แล้วเธอจะบอกว่าคุณต้องทำอะไร
QUEST_JOBSTEP_20150317_000019	Cryomancer Master	Cryomancer Master
QUEST_JOBSTEP_20150317_000020	"You want to learn Cryomancer magic from me? {nl}Sure, I'll teach you, but only if you take care of something first!"	คุณต้องการจะเรียนเวทมนตร์ของ Cryomancer จากฉันเหรอ {nl}ได้สิ ฉันจะสอนคุณ แต่หลังจากที่คุณจัดการบางอย่างก่อนนะ!
QUEST_JOBSTEP_20150317_000021	The Pyromancer Master should not be around. {nl}So it'll be an easy task.	Pyromancer Master ไม่ได้อยู่แถวนี้{nl}ไม่อย่างนั้นมันคงจะเป็นงานง่ายๆ
QUEST_JOBSTEP_20150317_000022	"Don't feel guilty about it. You did a good job. {nl}I've got your back from now on, so you don't need to worry."	อย่ารู้สึกผิดเกี่ยวกับมันเลย คุณทำได้ดีแล้ว{nl}ฉันอยู่กับคุณแล้วตอนนี้ ดังนั้นคุณไม่จำเป็นต้องกังวลอีก
QUEST_JOBSTEP_20150317_000023	"It's sneaking into the Pyromancer Master's room and opening a box. {nl}As for what's inside the box...Well, you'll just have to kill it off."	มันกำลังย่องเข้าไปในห้อง Pyromancer Master และเปิดกล่อง{nl}เพื่อที่จะดูว่ามีอะไรในกล่อง...ดีล่ะ คุณต้องไปกำจัดมันซะ
QUEST_JOBSTEP_20150317_000024	"This will be enough. {nl}My magic is not easy, so you will need to work hard to keep up."	แค่นี้ก็คงจะพอ{nl}เวทมนตร์ของฉันไม่ใช่เรื่องง่าย ดังนั้นคุณจำเป็นต้องพยายามอย่างหนักเพื่อรักษามันไว้
QUEST_JOBSTEP_20150317_000025	"Your will to learn from me is good, but first I have a favor to ask. {nl}We can continue our talk if you are up for it. {nl}"	มันเป็นเรื่องดีที่คุณต้องการจะเรียนรู้จากฉัน แต่ก่อนอื่นคุณต้องทำตามที่ฉันขอเสียก่อน{nl}เราสามารถคุยกันต่อได้ หากว่าคุณต้องการ{nl}
QUEST_JOBSTEP_20150317_000026	Lydia Schaffen's gears are like divine materials to us archers. {nl}I would give up my entire fortune just to have them.	เครื่องสวมใส่ของ Lydia Schaffen เปรียบได้กับของศักดิ์สิทธิ์สำหรับนักธนูอย่างเรา{nl}ฉันยอมที่จะใช้โชคของฉันทั้งหมดเพื่อได้มีไว้ใส่บ้าง
QUEST_JOBSTEP_20150317_000027	"I never imagined that I would see this myself. {nl}Thank you. I will teach you thoroughly from now on, so you better be prepared."	ฉันไม่เคยคิดมาก่อนเลยว่าจะได้เห็นด้วยตาตัวเอง{nl}ขอบคุณนะ ฉันจะสอนคุณนับจากนี้ไป เตรียมตัวไว้ได้เลย
QUEST_JOBSTEP_20150317_000028	I heard the lost telescope lens from the Astral Tower is in Crystal Mine 1F. {nl}Get me that lens before the other masters find out and I'll teach you my techniques.	ฉันได้ยินมาว่าเลนส์ของกล้องที่หายไปจาก Astral Tower นั้นอยู่ที่ Crystal Mine 1F{nl}นำเลนส์นั่นมาให้ฉันก่อนที่พวกเหล่าอาจารย์ท่านอื่นจะหาเจอ แล้วฉันจะสอนเทคนิคของฉันให้กับคุณ
QUEST_JOBSTEP_20150317_000029	So you want to learn the way of the arrow from me...Then I have a mission for you. {nl}I will base my decision on how well you accomplish the mission.	คุณต้องการที่จะเรียนรู้วิถีแห่งลูกศรธนูจากฉัน...ถ้าเป็นเช่นนั้น ฉันมีภารกิจให้คุณทำ{nl}ฉันจะตัดสินใจเองว่า คุณทำภารกิจนี้ได้ดีแค่ไหน
QUEST_JOBSTEP_20150317_000030	Evoniphon...I will never forgive him.	Evoiphon...ฉันจะไม่มีวันให้อภัยเขาเด็ดขาด
QUEST_JOBSTEP_20150317_000031	Hunter Master	Hunter Master
QUEST_JOBSTEP_20150317_000032	You collected all the books. Good job. {nl}I will teach you the way of a Hunter as promised.	คุณได้รวบรวมหนังสือทั้งหมดแล้ว ทำได้ดีมาก{nl}ฉันจะสอนคุณถึงวิถีของ Hunter ตามที่สัญญากันไว้
QUEST_JOBSTEP_20150317_000033	You got some good results. I will teach you from now on. {nl}I hope you live up to my expectations.	คุณทำมันได้ดี จากนี้ไปฉันจะสอนคุณเอง {nl} ฉันฝากความหวังไว้กับคุณแล้วนะ
QUEST_JOBSTEP_20150317_000034	I heard the bats in Crystal Mine 1F have a special type of venom. {nl}I'm sure it's the same venom used by the assassin Evoniphon. Bring me that venom.	ฉันได้ยินมาว่าพวกค้างคาวใน Crystal Mine 1F มีพิษที่พิเศษอยู่{nl}ฉันค่อนข้างมั่นใจว่าคือพิษที่นักลอบสังหาร Evoniphon ใช้ ช่วยนำพิษนั่นมาให้ฉันที
QUEST_JOBSTEP_20150317_000035	Barbarian Master	Barbarian Master
QUEST_JOBSTEP_20150317_000036	"You can understand an opponent's abilities by facing them sword to sword. {nl}Prove to me that you are a true warrior, and I will lead you in becoming a real Barbarian."	คุณสามารถเข้าใจความสามารถของศัตรูได้โดยการใช้วิธีตาต่อตา ฟันต่อฟัน{nl}พิสูจน์ให้ฉันเห็นว่าคุณคือนักรบที่แท้จริง แล้วฉันจะทำให้คุณกลายเป็น Barabarian อย่างแท้จริง
QUEST_JOBSTEP_20150317_000037	You indeed qualify as a warrior. {nl}I will make you become a true Barbarian.	คุณมีคุณสมบัติของนักรบที่แท้จริง{nl}ฉันจะทำให้คุณกลายเป็น Barbarian
QUEST_JOBSTEP_20150317_000038	"I understand that you want to be stronger with a spear. {nl}Complete the mission I assign to you, and I will teach you my spearmanship."	ฉันเข้าใจว่าคุณต้องการจะแข็งแกร่งขึ้นด้วยการใช้หอกสินะ{nl}ผ่านภารกิจที่ฉันมอบให้สำเร็จ แล้วฉันจะสอนวิถีแห่งผู้ใช้หอกให้
QUEST_JOBSTEP_20150317_000039	"Please bring me Groll Leather from Spineheart Dale, Chafperor Poison Darts from the Fallen Worry Forest, and Jukopus Black Powder from Miners' Village."	"นำ Groll Leather จาก Spineheart Dale, Chafperor Posion Darts จาก Fallen Worry Forest และ Jukopus Black Powder จาก Miners' Village มาให้กับฉับ"
QUEST_JOBSTEP_20150317_000040	I understand your will to become stronger. {nl}I also see that you may have what it takes to be good with spears.	ฉันเข้าใจว่าคุณต้องการจะแข็งแกร่งขึ้น{nl}ฉันก็เล็งเห็นว่าคุณมีคุณสมบัติที่จะเป้นผู้ใช้หอกที่ดีได้
QUEST_JOBSTEP_20150317_000041	Psychokino Master	Psychokino Master
QUEST_JOBSTEP_20150317_000042	"If you want to understand Psychokino, then how about you work as my assistant?{nl}I will guarantee you that it is an attractive job."	ถ้าคุณต้องการจะเข้าใจ Psychokino ลองมาเป็นผู้ช่วยฉันก่อนไหมล่ะ{nl}ฉันยืนยันได้ว่านั่นเป็นงานที่น่าสนใจไม่น้อยเลยล่ะ
QUEST_JOBSTEP_20150317_000043	"Please, first defeat Matsums from Spineheart Dale and collect their flower alcohol.{nl}They break easily so it's hard to get the decent ones."	ได้โปรดกำจัด Matsum จาก Spineheart Dale ก่อนเป็นอย่างแรก แล้วรวบรวมเหล้าดอกไม้ของพวกมันมา {nl} พวกมันแตกค่อนข้างง่าย ดังนั้นมันยากกว่าจะได้มาสักอันนึง
QUEST_JOBSTEP_20150317_000044	Good. The flower alcohol from the Matsums is okay.{nl}You will see something interesting soon.	ดีมาก เหล้าดอกไม้จากพวก Matsum นี้ใช้ได้แล้วล่ะ{nl}คุณจะได้เห็นบางสิ่งที่น่าสนใจเร็วๆนี้
QUEST_JOBSTEP_20150317_000045	Now go to Gintara Highway at Spineheart Dale.{nl}Sprinkle this liquid medicine onto the experimental Matsum doll that I installed and let me know the result.	ไปยัง Gintara Highway ที่ Spineheart Dale {nl}โรยยานี้ลงบนตุ๊กตา Matsum ทดลอง ที่ฉันติดตั้งไว้และบอกผลลัพธ์ให้ฉันรู้ด้วย
QUEST_JOBSTEP_20150317_000046	"The Matsums attacked you? {nl}Since the Matsums accepted the Matsum dolls as their friends, I consider it successful."	พวก Matsum โจมตีคุณงั้นเหรอ {nl}ตั้งแต่พวก Matsum ยอมรับว่าตุ๊กตา Matsum เป็นเพื่อนของพวกเขาแล้ว ฉันก็คิดว่าประสบความสำเร็จแล้ว
QUEST_JOBSTEP_20150317_000047	"Good work. {nl}You've done a good job as my assistant, so I'll teach you what being a Psychokino truly means."	ทำได้ดีมาก{nl}คุณทำได้ดีมากในฐานะผู้ช่วยของฉัน ดังนั้นฉันจะสอนคุณถึงความหมายที่แท้จริงของ Psychokino ว่าเป็นอย่างไร
QUEST_JOBSTEP_20150317_000048	My research is about the methods of shifting psychokinesis to the substance of matter. {nl}In other words...It's a method of brainwashing by using medicine.	งานวิจัยของฉันคือวิธีการเคลื่อนย้าย Psychokinesis ไปยังเนื้อของสสาร{nl} หรือพูดอีกนัยหนึ่งคือ...มันเป็นวิธีการล้างสมองโดยการใช้ยาน่ะ
QUEST_JOBSTEP_20150317_000049	Linker Master	Linker Master
QUEST_JOBSTEP_20150317_000050	"Temperament is very important for Linkers. {nl}While it may be easy to shut out one's heart, opening it up requires a special kind of temperament. {nl}"	ภาวะอารมณ์เป็นเรื่องสำคัญสำหรับเหล่า Linker{nl}การปิดใจของคนบางคนอาจจะเป็นเรื่องทั่วไป แต่การเปิดใจจำเป็นต้องใช้ภาวะจิตใจแบบพิเศษ{nl}
QUEST_JOBSTEP_20150317_000051	I will test you to see if you have such temperament.	ฉันจะทดสอบคุณว่าคุณมีภาวะจิตใจแบบไหน
QUEST_JOBSTEP_20150317_000052	"Good. However, you must prepare some materials before taking the test.{nl}Bring me a Dunball's thorn and Velwriggler's carving at the Gate Route.[?]"	ดีมาก อย่างไรก็ตามคุณต้องเตรียมวัตถุดิบก่อนที่จะนำไปทดสอบ{nl}นำเขาของ Dunball และชิ้นส่วนของ Velwriggler ที่ Gate Route มาให้กับฉัน
QUEST_JOBSTEP_20150317_000053	Excellent! {nl}But this is just to prepare you for the test. {nl}	ยอดเยี่ยม!{nl}แต่นี่ก็เป็นการแค่การเตรียมตัวของคุณสำหรับการทดสอบ{nl}
QUEST_JOBSTEP_20150317_000054	I will start the test now. {nl}Behind the Gate Route is a rip in the space of the world.{nl}	ฉันจะเริ่มทดสอบตอนนี้เลย{nl}หลัง Gate Route คือจุดตัดในช่องว่างของโลก{nl}
QUEST_JOBSTEP_20150317_000055	"Normal people are only capable of seeing reality as is, but if you have the temperament of a Linker, {nl}you should be able to perceive a hidden world. {nl}Find the book from there and bring it to me."	คนทั่วไปสามารถมองเห็นความจริงได้เท่าที่เป็นอยู่ แต่หากคุณมีภาวะจิตใจของ Linker แล้วล่ะก็{nl}คุณจะสามารถรับรู้ได้ถึงโลกที่ซ่อนอยู่อีก{nl}ตามหาหนังสือจากที่นั่นและนำกลับมาให้ฉัน
QUEST_JOBSTEP_20150317_000056	Have you gone there yet? {nl}Just go to the Gate Route and check. I've marked the location on the map.{nl}	คุณได้ไปที่นั่นหรือยัง{nl}ไปยัง Gate Route และตรวจสอบสถานที่ที่ฉันได้ทำเครื่องหมายไว้บนแผนที่{nl}
QUEST_JOBSTEP_20150317_000057	"Looks like you found the book. With this, you have passed my test. {nl} Nevertheless, please read that book to demonstrate your determination as a Linker."	ดูเหมือนว่าคุณจะพบหนังสือแล้ว ด้วยสิ่งนี้คุณก็ผ่านบททดสอบของฉันแล้ว{nl}อย่างไรก็ตามโปรดอ่านหนังสือเล่มนั้นเพื่อแสดงความมุ่งมั่นของคุณในฐานะ Linker ด้วย
QUEST_JOBSTEP_20150317_000058	"So you want me to teach you the skills of a Sapper... well then you must customarily pay a fee for my service. {nl}Not to me. But rather, I want you to give a donation to the Cleric Master in Klaipeda. {nl}Let's say, around 5000 silver?"	คุณต้องการให้ฉันสอนสกิลของ Sapper...ดีล่ะ งั้นคุณต้องจ่ายค่าเล่าเรียนนี้สักนิด{nl} ไม่ใช่จ่ายให้ฉัน ฉันต้องการให้คุณบริจาคให้กับ Cleric Master ใน Kaipeda{nl}คิดว่า คงประมาณ 5000 Silver ล่ะมั้ง
QUEST_JOBSTEP_20150317_000059	"Wait, there's one more thing. {nl}I hid some objects at Flude Island in the Siauliai Western Woods.{nl}Before you go to Klaipeda, find the objects first and return them to their original owners in Klaipeda.{nl}{nl}"	รอเดี๋ยว มีอีกอย่างนึง{nl}ฉันซ่อนของบางอย่างไว้ที่ Flude Island ใน Siauliai Western Wood {nl} ก่อนที่คุณจะไปยัง Klaipeda ตามหาของนั้นก่อนแล้วมอบมันให้กับผู้ที่เป็นเจ้าของใน Klaipeda ด้วย{nl}
QUEST_JOBSTEP_20150317_000060	"Oh, this. I saw it somewhere...hmm...it looks familiar...{nl}Well I'll take it with gratitude since you're giving it to me."	โอ้ นี่มัน ฉันเคยเห็นมันที่ไหนนะ...หืม...มันดูคุ้นมาก...{nl}ดีล่ะ งั้นฉันจะรับมันไว้ด้วยความขอบคุณแล้วกัน
QUEST_JOBSTEP_20150317_000061	"Ah, this is the tool I lost. {nl}Thanks. Where was it?"	อ่า นี่คือเครื่องมือที่ฉันทำหายไป{nl}ขอบคุณมาก คุณเจอมันที่ไหนเหรอ
QUEST_JOBSTEP_20150317_000062	Did you forget about the donation? {nl}It's 5000 silver.	"คุณลืมเรื่องบริจาคไปหรือเปล่า{nl}มันเป็นเงิน 5,000 silver"
QUEST_JOBSTEP_20150317_000063	Cleric Master	Cleric Master
QUEST_JOBSTEP_20150317_000064	"Thank you, in the name of the goddess.{nl}I promise the donations will be used for those injured by monsters. {nl}"	ฉันขอขอบคุณท่านในฐานะที่เป็นตัวแทนของเทพธิดา{nl}ฉันสัญญาว่าเงินบริจาคจะถูกนำไปช่วยเหล่ามอนสเตอร์ที่ได้รับบาดเจ็บ{nl}
QUEST_JOBSTEP_20150317_000065	"I used to be a thief, but I came to realize certain things and I stopped my criminal life. {nl}But there is a small matter left on my mind... and I want to resolve it now. {nl}"	ฉันเคยเป็นขโมยมาก่อน แต่ฉันก็ได้มาตระหนักถึงบางสิ่ง ฉันจึงได้หยุดเรื่องราวการมีชีวิตแบบนั้นไป{nl}แต่ยังคงมีสิ่งเล็กๆ ค้างคาในใจของฉัน...และฉันต้องการที่จะแก้ไขมันตอนนี้{nl}
QUEST_JOBSTEP_20150317_000066	"Anyway, you did a good job. {nl}Let's cooperate from now on, teaching and learning from each other."	อย่างไรก็ตาม คุณทำได้ดีมาก{nl}มาร่วมมือกันนับแต่บัดนี้ไป สอนและเรียนรู้จากกันและกัน
QUEST_JOBSTEP_20150317_000067	"I'm looking for a book. Four books by Lydia Schaffen. {nl}If you help me find the books, I will teach you my skills."	ฉันกำลังมองหาหนังสืออยู่ หนังสือ 4 เล่ม โดย Lydia Schaffen{nl}หากคุณช่วยฉันหาหนังสือล่ะก็ ฉันจะสอนสกิลของฉันให้กับคุณ
QUEST_JOBSTEP_20150317_000068	"The book used to be in Miners' Village, but it was lost when the Vubbes raided. {nl} Try visiting the Vubbe Outpost."	หนังสือเคยอยู่ใน Miners' Village แต่มันก็หายไปตอนที่เหล่า Vubbe บุกเข้ามา{nl}ลองไปดูที่ Vubbe Outpost
QUEST_JOBSTEP_20150317_000069	This is the book. You will need this book if you dream to be the best Archer. {nl}I will make you a copy if you can gather the entire book collection.	นี่คือหนังสือ คุณจะจำเป็นต้องใช้หนังสือนี่ หากคุณฝันที่จะเป็น Archer ที่เก่งที่สุด{nl}ฉันจะมอบฉบับคัดลอกให้กับคุณ หากคุณรวบรวมหนังสือมาได้ทั้งหมด
QUEST_JOBSTEP_20150317_000070	The Quarrel Shooter Master holds the next book. {nl}He was looking for Merog leather earlier. Maybe you can try making a deal with him using that.	Quarrel Shooter Master มีหนังสือเล่มถัดไป{nl}เขากำลังมองหาหนังของ Merog ก่อนหน้านี้ บางทีคุณอาจจะทำข้อตกลงกับเขาได้
QUEST_JOBSTEP_20150317_000071	Do you have the Merog leather yet from the Hunter Master?	คุณมีหนังของ Merog สำหรับ Hunter Master หรือยัง
QUEST_JOBSTEP_20150317_000072	This is of good quality. The Hunter Master will be pleased. {nl}You can take the book. {nl}	นี่มันหนังคุณภาพดีเลยนะ Hunter Master จะต้องดีใจแน่{nl}คุณเอาหนังสือไปได้แล้ว{nl}
QUEST_JOBSTEP_20150317_000073	"Merogs are in the Fallen Worry Forest, and the Quarrel Shooter Master is in Klaipeda. {nl}Someone might get ahead of you, so better hurry."	พวก Merog อาศัยอยู่ใน Fallen Worry Forest และ Quarrel Shooter Master อยู่ใน Klaipeda{nl}อาจจะมีบางคนมุ่งหน้าไปเหมือนคุณ ดังนั้นรีบเข้าเถอะ
QUEST_JOBSTEP_20150317_000074	"The Archer Master in Klaipeda has the next book. {nl}He's not a mean person, so he will give you the book if you ask nicely. {nl}"	Archer Master ใน Klaipeda มีหนังสือเล่มถัดไป {nl} เขาไม่ใช่คนใจร้าย เขาจะมอบหนังสือให้กับคุณ หากคุณขอกับเขาดีๆ {nl}
QUEST_JOBSTEP_20150317_000075	"He is helping with the repair of the damaged city wall. {nl}I heard the rocks are delivered from the Miners' Village, so bringing some to him can be a way to ask."	เขากำลังช่วยซ่อมกำแพงเมืองที่เสียหายอยู่{nl}
QUEST_JOBSTEP_20150317_000076	"Did the Hunter Master tell you to send this? {nl}If you're looking for Lydia Schaffen's book, you could have just asked. But thanks anyway."	Hunter Master บอกให้คุณมาส่งสิ่งนี้เหรอ{nl}ถ้าคุณกำลังตามหาหนังสือของ Lydia Schaffen อยู่ล่ะก็ คุณจะเอามันไปก็ได้นะ ยังไงก็ขอบคุณมาก
QUEST_JOBSTEP_20150317_000077	"The last book is with the Ranger Master in Klaipeda. {nl}Give her this pouch. {nl}I could go myself, but we're not really comfortable seeing each other."	หนังสือเล่มสุดท้ายอยู่กับ Ranger Master ใน Klaipeda{nl}เอากระเป๋านี่ให้กับเธอ{nl}ฉันสามารถไปเองได้ แต่เรายังไม่ค่อยสะดวกใจที่จะเจอหน้ากันเท่าไหร่
QUEST_JOBSTEP_20150317_000078	"Don't ask why. Work is work, and it's a fact that we don't want to see each other."	อย่าถามว่าทำไม งานก็คืองานและความจริงคือเราไม่อยากเจอหน้ากัน
QUEST_JOBSTEP_20150317_000079	This pouch...Did you come from the Hunter Master? {nl}Here. Take this book to her.	กระเป๋านี่...คุณมาจาก Hunter Master งั้นเหรอ{nl}เอ้านี่ เอาหนังสือนี้ไปให้เธอ
QUEST_JOBSTEP_20150317_000080	"Although that woman acted humble to you, she's pretty scary whenever she approaches me."	แม้ว่าผู้หญิงคนนั้นจะทำตัวเรียบร้อยต่อหน้าคุณ แต่เธอหน้ากลัวสำหรับฉันทุกครั้งที่มองมา
QUEST_JOBSTEP_20150317_000081	This will be enough leather. {nl}Bring them to the Quarrel Shooter Master before someone else does.	หนังเท่านี้ก็น่าจะพอแล้ว{nl}เอาพวกมันไปให้ Quarrel Shooter Master ก่อนที่คนอื่นจะแซงหน้าไป
QUEST_JOBSTEP_20150317_000082	This rock will be useful in repairing the wall. {nl}Bring it to the Archer Master quickly.	หินนี่จะเป็นประโยชน์ในการซ่อมแซมกำแพง{nl}นำมันไปให้ Archer Master เร็วเข้า
QUEST_JOBSTEP_20150317_000083	"Are you the one who wants to learn my skills? {nl}Great, I was just looking for someone to help me find Lydia Schaffen's book. {nl}You're going to help, right?"	คุณคือคนที่ต้องการเรียนสกิลของฉันงั้นเหรอ{nl}ดีล่ะ ฉันกำลังมองหาใครสักคนมาช่วยตามหาหนังสือของ Lydia Schaffen พอดี{nl}คุณจะช่วยใช่ไหม
QUEST_JOBSTEP_20150317_000084	"There was one volume in the Miners' Village, but it was lost when the Vubbes raided. {nl} I'm pretty sure it's in the Vubbe Outpost now."	มีเล่มหนึ่งอยู่ใน Miners' Village แต่มันหายไปตอนที่ Vubbe บุกมา{nl}ฉันค่อนข้างแน่ใจว่ามันอยู่ที่ Vubbe Outpost ตอนนี้
QUEST_JOBSTEP_20150317_000085	"Ho-ho yep, this is it. {nl}This will be helpful for people like you, who dream of becoming a Quarrel Shooter. {nl}I will give you a copy if you collect the entire book collection."	อ่าฮ่า นี่ล่ะ{nl}นี่จะเป็นประโยชน์สำหรับคนแบบคุณ ผู้ที่ใฝ่ฝันการเป็น Quarrel Shooter{nl}ฉันจะมอบฉบับคัดลออกให้ หากคุณรวบรวมหนังสือได้ทั้งหมด
QUEST_JOBSTEP_20150317_000086	Three more left. {nl}I think you can get one of them by giving some money to the Hunter Master.	เหลืออีก 3 {nl} ฉันคิดว่าคุณสามารถหาเพิ่มได้เล่มนึง โดยการมอบเงินให้กับ Hunter Master
QUEST_JOBSTEP_20150317_000087	"The problem is, I'm broke."	ปัญหาคือ ฉันถังแตกน่ะ
QUEST_JOBSTEP_20150317_000088	You mean Lydia Schaffen's book that I have? {nl}I'll hand it over for 5000 silver.	"คุณหมายถึงหนังสือของ Lydia Schaffen ที่ฉันมีงั้นเหรอ{nl}ฉันจะส่งให้คุณ ถ้าจ่ายมา 5,000 silver"
QUEST_JOBSTEP_20150317_000089	"You heard me right, please pay the price . {nl}Around 5000 silver will do. {nl}"	"คุณได้ยินฉันถูกแล้วล่ะ ต้องจ่ายเงิน{nl}ประมาณ 5,000 silver เท่านั้น{nl}"
QUEST_JOBSTEP_20150317_000090	"5000 silver...Yup, that's right. {nl}I'll give you the book as promised."	"5,000 silver...ใช่ นั่นล่ะ {nl}ฉันจะเอาหนังสือให้ตามสัญญา"
QUEST_JOBSTEP_20150317_000091	"Well...the Archer Master must have the next book. {nl}He's still helping repair the wall, so wouldn't he appreciate it if you got him some rocks? {nl}I could take them to him myself, but...owwww...my back."	ดีล่ะ...Archer Master น่าจะมีหนังสือเล่มถัดไป{nl}เขากำลังช่วยซ่อมกำแพงอยู่ เขาคงจะดีใจไม่น้อยถ้าคุณหาหินให้เขาได้{nl}ฉันสามารถเอาให้เขาได้เช่นกัน แต่ว่า...โอ้วววว..หลังของฉัน
QUEST_JOBSTEP_20150317_000092	"The Archer Master has the next book. {nl}He's not a mean person, so he will give you the book if you ask nicely. {nl}"	Archer Master มีหนังสือเล่มถัดไป{nl}เขาไม่ใช่คนขี้งกหรอก เขาจะมอบให้คุณหากคุณขอเขาดีๆ {nl}
QUEST_JOBSTEP_20150317_000093	"I heard he is helping repair the damaged city wall. {nl}Rocks were delivered from the Miners' Village, and he'll be moved if you bring him one."	ฉันได้ยินว่า เขากำลังช่วยซ่อมกำแพงที่เสียหายอยู่{nl}หินมากมายถูกส่งมาจาก Miners' Village และเขาจะย้ายไปหากคุณมอบให้กับเขาก้อนนึง
